"Iteration","LogProbability","CurrentDecryptedText....current.decryted.text","CorrectText....correct.text"
23567,-180.218266945586,"aljl bz zxtl zvtuql glig","here is some sample text"
23568,-180.218266945586,"alsl bz zxtl zvtuql glig","here is some sample text"
23569,-180.218266945586,"alsl bz zxtl zvtrql glig","here is some sample text"
23570,-180.218266945586,"avsv bz zxtv zltrqv gvig","here is some sample text"
23571,-180.218266945586,"avsv bz zxtv zytrqv gvig","here is some sample text"
23572,-180.218266945586,"fvsv bz zxtv zytrqv gvig","here is some sample text"
23573,-180.218266945586,"fnsn bz zxtn zytrqn gnig","here is some sample text"
23574,-180.218266945586,"fnsn bz zwtn zytrqn gnig","here is some sample text"
23575,-180.218266945586,"fnsn bz zhtn zytrqn gnig","here is some sample text"
23576,-180.218266945586,"fnsn qz zhtn zytrbn gnig","here is some sample text"
23577,-180.218266945586,"fnsn qz zhtn zytvbn gnig","here is some sample text"
23578,-180.218266945586,"fnsn qz zdtn zytvbn gnig","here is some sample text"
23579,-180.218266945586,"fnsn qb bdtn bytvzn gnig","here is some sample text"
23580,-180.218266945586,"fnsn qb bdtn bytvzn gnig","here is some sample text"
23581,-180.218266945586,"fnon qb bdtn bytvzn gnig","here is some sample text"
23582,-180.218266945586,"fnon qb bdtn bytgzn vniv","here is some sample text"
23583,-180.218266945586,"fnon qb bdtn bytmzn vniv","here is some sample text"
23584,-180.218266945586,"fnon qb bdtn bytxzn vniv","here is some sample text"
23585,-180.218266945586,"knon qb bdtn bytxzn vniv","here is some sample text"
23586,-180.218266945586,"knon qb bdun byuxzn vniv","here is some sample text"
23587,-180.218266945586,"knon qb bdun byuxzn vniv","here is some sample text"
23588,-180.218266945586,"knon pb bdun byuxzn vniv","here is some sample text"
23589,-180.218266945586,"knon pb bdun byuxzn vniv","here is some sample text"
23590,-180.218266945586,"knon pb bdun byuxzn enie","here is some sample text"
23591,-180.218266945586,"knon pb budn bydxzn enie","here is some sample text"
23592,-180.218266945586,"ktot pb budt bydxzt etie","here is some sample text"
23593,-180.218266945586,"ktot pb budt bydwzt etie","here is some sample text"
23594,-180.218266945586,"wtot pb budt bydkzt etie","here is some sample text"
23595,-180.218266945586,"wtot pb buzt byzkdt etie","here is some sample text"
23596,-180.218266945586,"wtot pb buzt byzkdt etie","here is some sample text"
23597,-180.218266945586,"wtot pb buzt byzkxt etie","here is some sample text"
23598,-180.218266945586,"wtot pb buzt byzkxt etie","here is some sample text"
23599,-180.218266945586,"wtot pb buzt byzkxt etie","here is some sample text"
23600,-180.218266945586,"wtot pb buzt byzkxt etie","here is some sample text"
23601,-180.218266945586,"wtot pb buzt byzkxt etie","here is some sample text"
23602,-180.218266945586,"wlol pb buzl byzkxl elie","here is some sample text"
23603,-180.218266945586,"wlol pb buzl byzkxl elie","here is some sample text"
23604,-180.218266945586,"wlol pb buzl byzkxl elie","here is some sample text"
23605,-180.218266945586,"wlol pb buzl byzkxl elie","here is some sample text"
23606,-180.218266945586,"wlol pb buzl byzkxl elie","here is some sample text"
23607,-180.218266945586,"wlol pb buzl bazkxl elie","here is some sample text"
23608,-180.218266945586,"wlrl pb buzl bazkxl elie","here is some sample text"
23609,-180.218266945586,"wuru pb blzu bazkxu euie","here is some sample text"
23610,-180.218266945586,"wuru pb blzu bazkxu euie","here is some sample text"
23611,-180.218266945586,"wuru pb blzu bazkxu quiq","here is some sample text"
23612,-180.218266945586,"wuru pb blzu bszkxu quiq","here is some sample text"
23613,-180.218266945586,"wuru pb blzu bszkxu quiq","here is some sample text"
23614,-180.218266945586,"wuru pb blzu bszkxu cuic","here is some sample text"
23615,-180.218266945586,"wuru pf flzu fszkxu cuic","here is some sample text"
23616,-180.218266945586,"wuru pf flzu fszkxu auia","here is some sample text"
23617,-180.218266945586,"wuru pf flzu fszkxu auia","here is some sample text"
23618,-180.218266945586,"wuru pf flzu fszkdu auia","here is some sample text"
23619,-147.647190506871,"wuru of flzu fszkdu auia","here is some sample text"
23620,-147.647190506871,"wara of flza fszkda uaiu","here is some sample text"
23621,-180.218266945586,"wara ot tlza tszkda uaiu","here is some sample text"
23622,-180.218266945586,"wara ot tlza tszkda uaiu","here is some sample text"
23623,-180.218266945586,"wara ot tlza tszkha uaiu","here is some sample text"
23624,-158.306605341713,"gara ot tlza tszkha uaiu","here is some sample text"
23625,-158.306605341713,"gara ot tlza tszkha uaiu","here is some sample text"
23626,-133.588997299228,"gara om mlza mszkha uaiu","here is some sample text"
23627,-133.588997299228,"gara om mlza mszkha jaij","here is some sample text"
23628,-133.588997299228,"gara om mlha mshkza jaij","here is some sample text"
23629,-133.588997299228,"gara om mlha mshkza jaij","here is some sample text"
23630,-158.306605341713,"gara oq qlha qshkza jaij","here is some sample text"
23631,-158.306605341713,"gara oq qlha qshkza jaij","here is some sample text"
23632,-180.218266945586,"kara oq qlha qshgza jaij","here is some sample text"
23633,-180.218266945586,"kara oz zlha zshgqa jaij","here is some sample text"
23634,-180.218266945586,"kjrj oz zlhj zshgqj ajia","here is some sample text"
23635,-180.218266945586,"kjrj oz zlhj zshwqj ajia","here is some sample text"
23636,-180.218266945586,"kjrj oz zlhj zshwqj ajia","here is some sample text"
23637,-180.218266945586,"kjrj oz zlsj zhswqj ajia","here is some sample text"
23638,-180.218266945586,"kjrj oz zlsj zhswqj ajia","here is some sample text"
23639,-180.218266945586,"kjrj oz zlsj zhsvqj ajia","here is some sample text"
23640,-180.218266945586,"kjrj oz zlsj zhsdqj ajia","here is some sample text"
23641,-180.218266945586,"kjrj oz zlwj zhwdqj ajia","here is some sample text"
23642,-180.218266945586,"kjrj tz zlwj zhwdqj ajia","here is some sample text"
23643,-180.218266945586,"kjmj tz zlwj zhwdqj ajia","here is some sample text"
23644,-180.218266945586,"kjmj tz zlwj zhwdqj ajia","here is some sample text"
23645,-180.218266945586,"kjmj tz zlwj zhwdqj ajia","here is some sample text"
23646,-180.218266945586,"knmn tz zlwn zhwdqn ania","here is some sample text"
23647,-180.218266945586,"kfmf tz zlwf zhwdqf afia","here is some sample text"
23648,-180.218266945586,"kfmf tz zlwf zhwdqf afia","here is some sample text"
23649,-180.218266945586,"kfmf tz zlwf zhwdqf afia","here is some sample text"
23650,-180.218266945586,"kfmf tz zlwf zhwdqf afia","here is some sample text"
23651,-180.218266945586,"kfmf tz zlwf zhwdqf pfip","here is some sample text"
23652,-180.218266945586,"kfmf tz zewf zhwdqf pfip","here is some sample text"
23653,-180.218266945586,"kfmf tz zewf zhwdqf pfip","here is some sample text"
23654,-180.218266945586,"kfmf tz zewf zhwdqf pfip","here is some sample text"
23655,-180.218266945586,"kfmf tz zewf zpwdqf hfih","here is some sample text"
23656,-180.218266945586,"kfmf tz zewf zvwdqf hfih","here is some sample text"
23657,-180.218266945586,"kfmf tz zewf zdwvqf hfih","here is some sample text"
23658,-180.218266945586,"kfmf tz zewf zdwvqf hfih","here is some sample text"
23659,-180.218266945586,"kfmf tz zewf zdwvqf hfih","here is some sample text"
23660,-180.218266945586,"kfmf tz zewf zdwvhf qfiq","here is some sample text"
23661,-180.218266945586,"kfmf tz zewf zdwvhf qfiq","here is some sample text"
23662,-180.218266945586,"kfpf tz zewf zdwvhf qfiq","here is some sample text"
23663,-180.218266945586,"kfpf tz zewf zdwvhf qfmq","here is some sample text"
23664,-180.218266945586,"kfpf tz zewf zdwmhf qfvq","here is some sample text"
23665,-180.218266945586,"kfpf tz zewf zdwmhf qfvq","here is some sample text"
23666,-180.218266945586,"kfpf tz zewf zowmhf qfvq","here is some sample text"
23667,-180.218266945586,"kfpf tz zeyf zoymhf qfvq","here is some sample text"
23668,-180.218266945586,"kzpz tf feyz foymhz qzvq","here is some sample text"
23669,-180.218266945586,"kzpz tf feyz foymhz dzvd","here is some sample text"
23670,-180.218266945586,"kzpz tf feyz foymhz dzvd","here is some sample text"
23671,-180.218266945586,"kzpz tf fecz focmhz dzvd","here is some sample text"
23672,-180.218266945586,"pzkz tf fecz focmhz dzvd","here is some sample text"
23673,-180.218266945586,"pzkz tf fwcz focmhz dzvd","here is some sample text"
23674,-180.218266945586,"pztz kf fwcz focmhz dzvd","here is some sample text"
23675,-180.218266945586,"pztz kf fwcz focmhz dzvd","here is some sample text"
23676,-180.218266945586,"pztz kf fwcz fscmhz dzvd","here is some sample text"
23677,-180.218266945586,"pztz kf fwcz fgcmhz dzvd","here is some sample text"
23678,-180.218266945586,"pzkz tf fwcz fgcmhz dzvd","here is some sample text"
23679,-180.218266945586,"pzkz tf fwcz fgcmhz xzvx","here is some sample text"
23680,-154.910811292379,"pzkz ti iwcz igcmhz xzvx","here is some sample text"
23681,-154.910811292379,"pzkz ti iwcz igcmhz xzvx","here is some sample text"
23682,-154.910811292379,"plkl ti iwcl igcmhl xlvx","here is some sample text"
23683,-154.910811292379,"pxkx ti iwcx igcmhx lxvl","here is some sample text"
23684,-154.910811292379,"fxkx ti iwcx igcmhx lxvl","here is some sample text"
23685,-154.910811292379,"fxkx ti iwcx igcmhx lxvl","here is some sample text"
23686,-154.910811292379,"fxyx ti iwcx igcmhx lxvl","here is some sample text"
23687,-149.793421562941,"fxyx it twcx tgcmhx lxvl","here is some sample text"
23688,-149.793421562941,"fxyx it twcx tgcqhx lxvl","here is some sample text"
23689,-149.793421562941,"fxyx it twcx tgcqhx lxvl","here is some sample text"
23690,-149.793421562941,"fmym it twcm tgcqhm lmvl","here is some sample text"
23691,-149.793421562941,"fmym it tscm tgcqhm lmvl","here is some sample text"
23692,-149.793421562941,"fmym it tscm tgcqhm lmvl","here is some sample text"
23693,-149.793421562941,"fmym it tscm twcqhm lmvl","here is some sample text"
23694,-149.793421562941,"cmym it tsfm twfqhm lmvl","here is some sample text"
23695,-149.793421562941,"cmym it tsfm twfqhm lmvl","here is some sample text"
23696,-149.793421562941,"cmdm it tsfm twfqhm lmvl","here is some sample text"
23697,-149.793421562941,"cmdm it tfsm twsqhm lmvl","here is some sample text"
23698,-154.910811292379,"cmdm ti ifsm iwsqhm lmvl","here is some sample text"
23699,-154.910811292379,"cmdm ti ifsm iwsqhm xmvx","here is some sample text"
23700,-154.910811292379,"cmdm ti ifsm iwsqhm xmvx","here is some sample text"
23701,-154.910811292379,"cmdm ti ifsm iwsqhm xmvx","here is some sample text"
23702,-154.910811292379,"cmdm ti iesm iwsqhm xmvx","here is some sample text"
23703,-154.910811292379,"cmpm ti iesm iwsqhm xmvx","here is some sample text"
23704,-154.910811292379,"wmpm ti iesm icsqhm xmvx","here is some sample text"
23705,-154.910811292379,"wmpm ti ibsm icsqhm xmvx","here is some sample text"
23706,-154.910811292379,"wmpm ti ibsm icsqhm xmvx","here is some sample text"
23707,-154.910811292379,"wmpm ti ibsm icsqhm xmvx","here is some sample text"
23708,-154.910811292379,"wmpm ti ibsm icsqhm xmkx","here is some sample text"
23709,-154.910811292379,"wmem ti ibsm icsqhm xmkx","here is some sample text"
23710,-154.910811292379,"wgeg ti ibsg icsqhg xgkx","here is some sample text"
23711,-154.910811292379,"wgeg ti ibpg icpqhg xgkx","here is some sample text"
23712,-154.868529064209,"wgeg ni ibpg icpqhg xgkx","here is some sample text"
23713,-154.28629769359,"wgeg pi ibng icnqhg xgkx","here is some sample text"
23714,-154.28629769359,"wgeg pi ibng icnqhg xgkx","here is some sample text"
23715,-154.28629769359,"wgeg pi ibng icnqhg xgzx","here is some sample text"
23716,-154.28629769359,"wgeg pi ibng icnqhg xgzx","here is some sample text"
23717,-154.28629769359,"wgeg pi ibng iunqhg xgzx","here is some sample text"
23718,-154.28629769359,"wgeg pi ibng iunqrg xgzx","here is some sample text"
23719,-154.28629769359,"cgeg pi ibng iunqrg xgzx","here is some sample text"
23720,-154.28629769359,"cgeg pi ibag iuaqrg xgzx","here is some sample text"
23721,-154.28629769359,"cgeg pi ibag iuaqrg xgzx","here is some sample text"
23722,-154.28629769359,"cgeg pi ibag iuaqrg xgox","here is some sample text"
23723,-154.28629769359,"cgeg pi ibsg iusqrg xgox","here is some sample text"
23724,-180.218266945586,"cgeg bi ipsg iusqrg xgox","here is some sample text"
23725,-180.218266945586,"cgeg bi ipsg iushrg xgox","here is some sample text"
23726,-180.218266945586,"cgeg bi ipsg iushrg xgox","here is some sample text"
23727,-180.218266945586,"cgeg bi ipsg iushrg xgox","here is some sample text"
23728,-180.218266945586,"cgeg bi ipsg iushrg wgow","here is some sample text"
23729,-180.218266945586,"tgeg bi ipsg iushrg wgow","here is some sample text"
23730,-180.218266945586,"tgwg bi ipsg iushrg egoe","here is some sample text"
23731,-180.218266945586,"tgwg bi ipsg iushrg egoe","here is some sample text"
23732,-180.218266945586,"tgwg bi ipsg iushrg egoe","here is some sample text"
23733,-180.218266945586,"tgug bi ipsg iwshrg egoe","here is some sample text"
23734,-180.218266945586,"tgug bi ipsg iwshrg egoe","here is some sample text"
23735,-180.218266945586,"tgug bi ipsg iashrg egoe","here is some sample text"
23736,-155.25441415475,"tgug bo opsg oashrg egie","here is some sample text"
23737,-155.25441415475,"tgug bo opsg oashmg egie","here is some sample text"
23738,-155.25441415475,"tpup bo ogsp oashmp epie","here is some sample text"
23739,-155.25441415475,"tpup bo ocsp oashmp epie","here is some sample text"
23740,-180.218266945586,"tpup bm mcsp mashop epie","here is some sample text"
23741,-180.218266945586,"tpsp bm mcup mauhop epie","here is some sample text"
23742,-180.218266945586,"thsh bm mcuh maupoh ehie","here is some sample text"
23743,-180.218266945586,"thsh bm mcuh mnupoh ehie","here is some sample text"
23744,-180.218266945586,"thsh bm mcgh mngpoh ehie","here is some sample text"
23745,-180.218266945586,"thsh bm mcgh mngjoh ehie","here is some sample text"
23746,-180.218266945586,"thsh bm mcgh mngjoh ehie","here is some sample text"
23747,-180.218266945586,"thsh bm mcgh mngjzh ehie","here is some sample text"
23748,-180.218266945586,"thsh vm mcgh mngjzh ehie","here is some sample text"
23749,-180.218266945586,"thsh vm mfgh mngjzh ehie","here is some sample text"
23750,-180.218266945586,"htst vm mfgt mngjzt etie","here is some sample text"
23751,-180.218266945586,"htst vm mfgt mngjzt etie","here is some sample text"
23752,-180.218266945586,"htst vm mzgt mngjft etie","here is some sample text"
23753,-180.218266945586,"htst vm mzgt mngjft etie","here is some sample text"
23754,-180.218266945586,"htst vm mzgt mngjft etie","here is some sample text"
23755,-180.218266945586,"htst vm mzgt mngjft etie","here is some sample text"
23756,-180.218266945586,"htst vm mzgt mngjft etie","here is some sample text"
23757,-180.218266945586,"htst vm mzgt mngjft etie","here is some sample text"
23758,-180.218266945586,"htst vm mzgt mngjft etxe","here is some sample text"
23759,-180.218266945586,"htst vm mzgt mkgjft etxe","here is some sample text"
23760,-180.218266945586,"htst vy yzgt ykgjft etxe","here is some sample text"
23761,-180.218266945586,"htst vy yzgt ykgjft etxe","here is some sample text"
23762,-180.218266945586,"htst vy yzgt ykgjft ntxn","here is some sample text"
23763,-149.410725816986,"htst by yzgt ykgjft ntxn","here is some sample text"
23764,-149.410725816986,"htst by yzgt ykgjft ctxc","here is some sample text"
23765,-149.410725816986,"htst by yqgt ykgjft ctxc","here is some sample text"
23766,-149.410725816986,"htst by yqgt ykgjft ctxc","here is some sample text"
23767,-149.410725816986,"htst by yqgt ykgjft itxi","here is some sample text"
23768,-149.410725816986,"htst by yqgt ykgjft itxi","here is some sample text"
23769,-149.410725816986,"htst by yqgt ykgift jtxj","here is some sample text"
23770,-149.410725816986,"htst by yqgt ykgift jtxj","here is some sample text"
23771,-149.410725816986,"htst by yqgt ykgift jtxj","here is some sample text"
23772,-149.410725816986,"htst by yqot ykoift jtxj","here is some sample text"
23773,-149.410725816986,"htst by yqot ykoift jtxj","here is some sample text"
23774,-149.410725816986,"htst by yqot ykoijt ftxf","here is some sample text"
23775,-149.410725816986,"htst by yqot yloijt ftxf","here is some sample text"
23776,-149.410725816986,"htst by yqot yloujt ftxf","here is some sample text"
23777,-149.410725816986,"hdsd by yqod yloujd fdxf","here is some sample text"
23778,-149.410725816986,"hdvd by yqod yloujd fdxf","here is some sample text"
23779,-149.410725816986,"xdvd by yqod yloujd fdhf","here is some sample text"
23780,-155.25441415475,"xdvd bo oqyd olyujd fdhf","here is some sample text"
23781,-155.25441415475,"xdvd bo oqyd olyujd fdhf","here is some sample text"
23782,-155.25441415475,"xdvd bo ocyd olyujd fdhf","here is some sample text"
23783,-155.25441415475,"xdvd bo ocmd olmujd fdhf","here is some sample text"
23784,-155.25441415475,"xdvd bo ocmd olmujd fdhf","here is some sample text"
23785,-155.25441415475,"xdvd bo ocmd otmujd fdhf","here is some sample text"
23786,-154.526307377182,"xdvd ba acmd atmujd fdhf","here is some sample text"
23787,-180.218266945586,"xdvd bl lcmd ltmujd fdhf","here is some sample text"
23788,-180.218266945586,"xdvd bl lcmd ltmujd fdhf","here is some sample text"
23789,-180.218266945586,"xdvd bl lcmd ltmuwd fdhf","here is some sample text"
23790,-180.218266945586,"xdvd bl lcnd ltnuwd fdhf","here is some sample text"
23791,-180.218266945586,"xdvd bl lcnd ltnjwd fdhf","here is some sample text"
23792,-180.218266945586,"xdvd br rcnd rtnjwd fdhf","here is some sample text"
23793,-180.218266945586,"xdvd br rcnd rtnjwd fdhf","here is some sample text"
23794,-180.218266945586,"xdvd bm mcnd mtnjwd fdhf","here is some sample text"
23795,-180.218266945586,"xdvd bm mcnd mtnjwd fdhf","here is some sample text"
23796,-180.218266945586,"xdvd bm mcnd mtnjwd fdhf","here is some sample text"
23797,-180.218266945586,"xdvd bm mcnd mtnjwd fdhf","here is some sample text"
23798,-180.218266945586,"xdvd bm mcnd mtnjwd fdhf","here is some sample text"
23799,-157.946011987782,"xdvd bm mend mtnjwd fdhf","here is some sample text"
23800,-157.946011987782,"xdvd bm mend mznjwd fdhf","here is some sample text"
23801,-180.218266945586,"xcvc bm menc mznjwc fchf","here is some sample text"
23802,-180.218266945586,"xcvc bm menc mznjgc fchf","here is some sample text"
23803,-180.218266945586,"xcnc bm mevc mzvjgc fchf","here is some sample text"
23804,-180.218266945586,"xcnc bm mevc mzvjgc qchq","here is some sample text"
23805,-180.218266945586,"xcnc bm meyc mzyjgc qchq","here is some sample text"
23806,-180.218266945586,"xcnc bp peyc pzyjgc qchq","here is some sample text"
23807,-180.218266945586,"xcnc bp peyc pzyjgc ocho","here is some sample text"
23808,-180.218266945586,"xcnc bp peyc pzyjgc ocho","here is some sample text"
23809,-180.218266945586,"xcnc bp perc pzrjgc ocho","here is some sample text"
23810,-180.218266945586,"fcnc bp perc pzrjgc ocho","here is some sample text"
23811,-180.218266945586,"fcnc bd derc dzrjgc ocho","here is some sample text"
23812,-180.218266945586,"fcnc gd derc dzrjbc ocho","here is some sample text"
23813,-180.218266945586,"fcnc gd derc dzrjbc ocho","here is some sample text"
23814,-180.218266945586,"fcnc gd derc dzrjbc ocho","here is some sample text"
23815,-180.218266945586,"fcnc gd derc dzrjbc ocho","here is some sample text"
23816,-180.218266945586,"fcnc gd derc dzrjbc ocho","here is some sample text"
23817,-180.218266945586,"fcnc gd dxrc dzrjbc ocho","here is some sample text"
23818,-180.218266945586,"fcnc gd dxrc dzrjbc ocho","here is some sample text"
23819,-180.218266945586,"fcgc nd dxrc dzrjbc ocho","here is some sample text"
23820,-180.218266945586,"fcgc nd dxrc dzrjbc ocvo","here is some sample text"
23821,-180.218266945586,"fcgc nd dxrc dzrjbc ocvo","here is some sample text"
23822,-180.218266945586,"fcgc nd dxrc dzrjec ocvo","here is some sample text"
23823,-180.218266945586,"fcgc nd dxwc dzwjec ocvo","here is some sample text"
23824,-180.218266945586,"fcgc nd dxwc dzwjec ocvo","here is some sample text"
23825,-180.218266945586,"figi nd dxwi dzwjei oivo","here is some sample text"
23826,-180.218266945586,"figi nd dxwi dzwjei oivo","here is some sample text"
23827,-180.218266945586,"figi nd dxwi dzwjei oivo","here is some sample text"
23828,-180.218266945586,"fioi nd dxwi dzwjei givg","here is some sample text"
23829,-180.218266945586,"fioi nd dxwi dzwjei givg","here is some sample text"
23830,-180.218266945586,"fyoy nd dxwy dzwjey gyvg","here is some sample text"
23831,-180.218266945586,"fyoy nd dxwy dzwjey gyvg","here is some sample text"
23832,-180.218266945586,"fyoy nd dawy dzwjey gyvg","here is some sample text"
23833,-180.218266945586,"fror nd dawr dzwjer grvg","here is some sample text"
23834,-180.218266945586,"fror ns sawr szwjer grvg","here is some sample text"
23835,-180.218266945586,"fror ns sawr szwjer trvt","here is some sample text"
23836,-180.218266945586,"fror ns sawr sywjer trvt","here is some sample text"
23837,-180.218266945586,"frjr ns sawr sywoer trvt","here is some sample text"
23838,-180.218266945586,"frar ns sjwr sywoer trvt","here is some sample text"
23839,-180.218266945586,"frar ns sjwr sywopr trvt","here is some sample text"
23840,-180.218266945586,"frar ns sjwr sywepr trvt","here is some sample text"
23841,-180.218266945586,"frar ns sjer syewpr trvt","here is some sample text"
23842,-180.218266945586,"frar ns sjer syewpr trvt","here is some sample text"
23843,-180.218266945586,"frar ns sjer syewpr trut","here is some sample text"
23844,-180.218266945586,"frar ns sjer syewpr trut","here is some sample text"
23845,-180.218266945586,"frar ms sjer syewpr trut","here is some sample text"
23846,-180.218266945586,"frar ms sjer syewpr trut","here is some sample text"
23847,-180.218266945586,"frar ms sjnr synwpr trut","here is some sample text"
23848,-180.218266945586,"fgag ms sjng synwpg tgut","here is some sample text"
23849,-180.218266945586,"fgag ns sjmg symwpg tgut","here is some sample text"
23850,-180.218266945586,"fgag ns sjmg symopg tgut","here is some sample text"
23851,-180.218266945586,"fgag ns sjmg szmopg tgut","here is some sample text"
23852,-180.218266945586,"fgag ns sjmg szmopg tgut","here is some sample text"
23853,-180.218266945586,"fgag ns sjkg szkopg tgut","here is some sample text"
23854,-180.218266945586,"fgag ns sjkg szkopg tgut","here is some sample text"
23855,-180.218266945586,"fgag ns sjkg szkoxg tgut","here is some sample text"
23856,-180.218266945586,"fgag ns sjkg shkoxg tgut","here is some sample text"
23857,-180.218266945586,"fgag ns sjkg shkoig tgut","here is some sample text"
23858,-180.218266945586,"fgag ns sjkg shkoig tgut","here is some sample text"
23859,-180.218266945586,"fgag ns sjkg shkoig qguq","here is some sample text"
23860,-180.218266945586,"jgag ns sfkg shkoig qguq","here is some sample text"
23861,-180.218266945586,"jgag ns sfkg shkoig qguq","here is some sample text"
23862,-180.218266945586,"jgag ns sfkg shkoig qguq","here is some sample text"
23863,-180.218266945586,"jlal ns sfkl shkoil qluq","here is some sample text"
23864,-180.218266945586,"jlpl ns sfkl shkoil qluq","here is some sample text"
23865,-180.218266945586,"jlpl ns sfkl shkoil alua","here is some sample text"
23866,-180.218266945586,"jlpl ns sfkl shkoil alua","here is some sample text"
23867,-180.218266945586,"tlpl ns sfkl shkoil alua","here is some sample text"
23868,-180.218266945586,"tlpl ns sfkl shkogl alua","here is some sample text"
23869,-180.218266945586,"tlpl ns shkl sfkogl alua","here is some sample text"
23870,-180.218266945586,"ylpl ns shkl sfkogl alua","here is some sample text"
23871,-180.218266945586,"ykpk ns shlk sflogk akua","here is some sample text"
23872,-180.218266945586,"ckpk ns shlk sflogk akua","here is some sample text"
23873,-180.218266945586,"ckpk ns shlk sylogk akua","here is some sample text"
23874,-180.218266945586,"ckpk ns sglk sylohk akua","here is some sample text"
23875,-180.218266945586,"ckpk ns sglk sylohk akua","here is some sample text"
23876,-180.218266945586,"ckpk zs sglk sylohk akua","here is some sample text"
23877,-153.922214298914,"ckpk os sglk sylzhk akua","here is some sample text"
23878,-153.922214298914,"ckpk os sglk sylzhk akua","here is some sample text"
23879,-153.922214298914,"ckpk os sglk sylzhk akua","here is some sample text"
23880,-153.922214298914,"ckpk os sglk sylzhk akua","here is some sample text"
23881,-153.922214298914,"ckpk os sglk sylzhk akua","here is some sample text"
23882,-153.922214298914,"ckpk os sglk sylzhk ukau","here is some sample text"
23883,-153.922214298914,"ckpk os sglk sylqhk ukau","here is some sample text"
23884,-180.218266945586,"ckpk ol lgsk lysqhk ukau","here is some sample text"
23885,-180.218266945586,"ckpk ol lgfk lyfqhk ukau","here is some sample text"
23886,-180.218266945586,"ckpk ol lgfk lyfqhk ukau","here is some sample text"
23887,-180.218266945586,"gkpk ol lcfk lyfqhk ukau","here is some sample text"
23888,-180.218266945586,"fkpk ol lcgk lygqhk ukau","here is some sample text"
23889,-180.218266945586,"fkpk ol lcgk lygqhk ukau","here is some sample text"
23890,-180.218266945586,"fkpk zl lcgk lygqhk ukau","here is some sample text"
23891,-180.218266945586,"fkpk zl lcgk lygqhk ukau","here is some sample text"
23892,-180.218266945586,"fkpk zl lcgk lygqhk xkax","here is some sample text"
23893,-180.218266945586,"fkpk zl lcgk lygqhk xkax","here is some sample text"
23894,-180.218266945586,"fkpk zl lcgk lygqhk xkax","here is some sample text"
23895,-180.218266945586,"fkpk zl lcgk lygqhk ukau","here is some sample text"
23896,-180.218266945586,"fkuk zl lcgk lygqhk pkap","here is some sample text"
23897,-180.218266945586,"fkuk zl lcgk lygqhk pkap","here is some sample text"
23898,-180.218266945586,"fkuk zl lcgk lygqhk pkap","here is some sample text"
23899,-180.218266945586,"fkuk zl lcgk lygqhk pkap","here is some sample text"
23900,-180.218266945586,"fkuk zw wcgk wygqhk pkap","here is some sample text"
23901,-180.218266945586,"fkuk zw wcgk wygqhk pkap","here is some sample text"
23902,-180.218266945586,"fkuk zw wcgk wygqhk pkap","here is some sample text"
23903,-180.218266945586,"fkuk zw wcdk wydqhk pkap","here is some sample text"
23904,-180.218266945586,"fkuk zw wdck wycqhk pkap","here is some sample text"
23905,-180.218266945586,"fkuk zw wdck wycqxk pkap","here is some sample text"
23906,-180.218266945586,"fkuk zw wdck wycjxk pkap","here is some sample text"
23907,-180.218266945586,"fkuk zw wdck wycjxk pkap","here is some sample text"
23908,-180.218266945586,"fkuk zw wdck wrcjxk pkap","here is some sample text"
23909,-180.218266945586,"fkuk zw wdck wrcjyk pkap","here is some sample text"
23910,-180.218266945586,"fkuk zw wdck wrcjyk pkap","here is some sample text"
23911,-180.218266945586,"fkuk zw wdck wrcjyk pkop","here is some sample text"
23912,-180.218266945586,"fouo zw wdco wrcjyo pokp","here is some sample text"
23913,-180.218266945586,"fouo zw wdco wrcjyo pokp","here is some sample text"
23914,-180.218266945586,"fojo zw wdco wrcuyo pokp","here is some sample text"
23915,-180.218266945586,"fojo zw wdco wrcuyo pokp","here is some sample text"
23916,-180.218266945586,"fojo zw wdco wrcuyo pokp","here is some sample text"
23917,-180.218266945586,"fojo zw wdco wrcuyo kopk","here is some sample text"
23918,-180.218266945586,"fojo zw wdco wrcugo kopk","here is some sample text"
23919,-180.218266945586,"fojo zw wdco wrcubo kopk","here is some sample text"
23920,-180.218266945586,"fojo zw wdco wrcebo kopk","here is some sample text"
23921,-180.218266945586,"fojo ew wdco wrczbo kopk","here is some sample text"
23922,-180.218266945586,"foxo ew wdco wrczbo kopk","here is some sample text"
23923,-180.218266945586,"flxl ew wdcl wrczbl klpk","here is some sample text"
23924,-180.218266945586,"flxl ew wdcl wrczbl klik","here is some sample text"
23925,-180.218266945586,"flxl ew wdcl wrczbl klik","here is some sample text"
23926,-180.218266945586,"fixi ew wdci wrczbi kilk","here is some sample text"
23927,-180.218266945586,"fixi ew wdci wrczbi jilj","here is some sample text"
23928,-180.218266945586,"gixi ew wdci wrczbi jilj","here is some sample text"
23929,-180.218266945586,"gili ew wdci wrczbi jixj","here is some sample text"
23930,-180.218266945586,"gili ew wdvi wrvzbi jixj","here is some sample text"
23931,-180.218266945586,"gnln ew wdvn wrvzbn jnxj","here is some sample text"
23932,-180.218266945586,"wnln eg gdvn grvzbn jnxj","here is some sample text"
23933,-180.218266945586,"wnln eg gdvn grvzbn jnxj","here is some sample text"
23934,-180.218266945586,"wmlm eg gdvm grvzbm jmxj","here is some sample text"
23935,-180.218266945586,"wmlm eg gdvm grvzym jmxj","here is some sample text"
